loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
4956,5,2020-11,2020-06,6,355,211103.13504596817,208976.84873636244,5.502885354509142,0-600,LTV_90-100,DTI_36-50,CA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-11-08,Servicer_A_SYSTEM,COMPLETE,1,0,0,0,PREPAID,0,NONE
4956,6,2020-12,2020-06,7,354,211103.13504596817,208639.8509852578,5.502885354509142,0-600,LTV_90-100,DTI_36-50,CA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-12-08,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4956,7,2021-01,2020-06,8,353,211103.13504596817,207968.35716690277,5.502885354509142,0-600,LTV_90-100,DTI_36-50,CA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-01-08,INVESTOR_SYSTEM,COMPLETE,0,0,1,0,PREPAID,0,NONE
4957,0,2020-06,2020-06,1,180,154422.69978812983,154422.69978812983,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-06-08,INVESTOR_SYSTEM,INCOMPLETE,0,0,0,0,PREPAID,0,NONE
4957,1,2020-07,2020-06,2,179,154422.69978812983,153731.81264833765,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-07-08,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4957,2,2020-08,2020-06,3,178,154422.69978812983,153167.3591320458,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,1,0,0,LOW,2020-08-08,Servicer_A_SYSTEM,PENDING,1,0,0,0,CURRENT,0,NONE
4957,3,2020-09,2020-06,4,177,154422.69978812983,152235.3142110143,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-09-08,INVESTOR_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
4957,4,2020-10,2020-06,5,176,154422.69978812983,151910.272741676,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-10-08,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4957,5,2020-11,2020-06,6,175,154422.69978812983,150857.07062470872,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-11-08,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4957,6,2020-12,2020-06,7,174,154422.69978812983,150561.06844589513,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-12-08,Servicer_A_SYSTEM,COMPLETE,1,0,0,1,DELINQUENT,0,NONE
4957,7,2021-01,2020-06,8,173,154422.69978812983,149377.2403044262,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-01-08,Servicer_A_SYSTEM,COMPLETE,0,0,0,1,PREPAID,0,NONE
4957,8,2021-02,2020-06,9,172,154422.69978812983,149584.0692513529,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-02-08,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4957,9,2021-03,2020-06,10,171,154422.69978812983,147556.77150503613,6.683758403431314,700-750,LTV_70-80,DTI_36-50,CA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-03-08,Servicer_A_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
4958,0,2020-06,2020-06,1,240,428357.64559786086,428357.64559786086,5.2528677054793675,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-06-08,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4958,1,2020-07,2020-06,2,239,428357.64559786086,426990.4720433979,5.2528677054793675,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-07-08,Servicer_C_SYSTEM,PENDING,0,0,0,1,PREPAID,0,NONE
4958,2,2020-08,2020-06,3,238,428357.64559786086,425706.87984183815,5.2528677054793675,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-08-08,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4958,3,2020-09,2020-06,4,237,428357.64559786086,424187.2871613134,5.2528677054793675,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-09-08,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4958,4,2020-10,2020-06,5,236,428357.64559786086,422756.83300198265,5.2528677054793675,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-10-08,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4958,5,2020-11,2020-06,6,235,428357.64559786086,420619.75145847275,5.2528677054793675,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-11-08,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,DEFAULT,0,NONE
4959,0,2020-06,2020-06,1,180,122723.11505680822,122723.11505680822,6.164712205082913,750+,LTV_90-100,DTI_63+,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-06-09,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4960,0,2020-06,2020-06,1,360,404066.6075343321,404066.6075343321,5.621531467744256,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-06-09,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4960,1,2020-07,2020-06,2,359,404066.6075343321,403278.0594034671,5.621531467744256,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-07-09,Servicer_B_SYSTEM,COMPLETE,0,1,0,0,DEFAULT,0,NONE
4960,2,2020-08,2020-06,3,358,404066.6075343321,402183.6734639432,5.621531467744256,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-08-09,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4960,3,2020-09,2020-06,4,357,404066.6075343321,401085.3781384497,5.621531467744256,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-09-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,1,PREPAID,0,NONE
4960,4,2020-10,2020-06,5,356,404066.6075343321,400554.7057016761,5.621531467744256,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-10-09,Servicer_B_SYSTEM,INCOMPLETE,0,0,0,0,PREPAID,0,NONE
4960,5,2020-11,2020-06,6,355,404066.6075343321,399744.8304388082,5.621531467744256,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-11-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4961,0,2020-06,2020-06,1,360,427118.2165019308,427118.2165019308,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-06-09,INVESTOR_SYSTEM,INCOMPLETE,0,0,0,1,PREPAID,0,NONE
4961,1,2020-07,2020-06,2,359,427118.2165019308,426104.8901906405,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-07-09,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4961,2,2020-08,2020-06,3,358,427118.2165019308,425030.05620588665,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-08-09,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4961,3,2020-09,2020-06,4,357,427118.2165019308,424120.1311986878,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-09-09,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4961,4,2020-10,2020-06,5,356,427118.2165019308,422971.9505541076,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-10-09,Servicer_A_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
4961,5,2020-11,2020-06,6,355,427118.2165019308,422032.35479148646,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,1,0,0,LOW,2020-11-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4961,6,2020-12,2020-06,7,354,427118.2165019308,420855.6071654556,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2020-12-09,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4961,7,2021-01,2020-06,8,353,427118.2165019308,419690.76849024993,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-01-09,INVESTOR_SYSTEM,COMPLETE,0,1,0,0,DELINQUENT,0,NONE
4961,8,2021-02,2020-06,9,352,427118.2165019308,418822.2432177147,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,1,0,0,LOW,2021-02-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4961,9,2021-03,2020-06,10,351,427118.2165019308,417544.6103736869,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-03-09,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4961,10,2021-04,2020-06,11,350,427118.2165019308,416681.8591234246,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-04-09,Servicer_A_SYSTEM,INCOMPLETE,0,0,0,0,DEFAULT,0,NONE
4961,11,2021-05,2020-06,12,349,427118.2165019308,416589.89274957933,5.627815486760829,650-700,LTV_80-90,DTI_50-63,NC,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2021-05-09,Servicer_A_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
4962,0,2020-06,2020-06,1,240,106071.49399938462,106071.49399938462,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2020-06-09,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
4962,1,2020-07,2020-06,2,239,106071.49399938462,105753.83846542073,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2020-07-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4962,2,2020-08,2020-06,3,238,106071.49399938462,105440.59997823364,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2020-08-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4962,3,2020-09,2020-06,4,237,106071.49399938462,105011.05661777065,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2020-09-09,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
4962,4,2020-10,2020-06,5,236,106071.49399938462,104548.63906964044,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,1,0,0,LOW,2020-10-09,INVESTOR_SYSTEM,INCOMPLETE,0,0,0,0,DELINQUENT,0,NONE
4962,5,2020-11,2020-06,6,235,106071.49399938462,104345.31797255197,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2020-11-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4962,6,2020-12,2020-06,7,234,106071.49399938462,103874.10801514717,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2020-12-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4962,7,2021-01,2020-06,8,233,106071.49399938462,103708.68964228974,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2021-01-09,Servicer_C_SYSTEM,COMPLETE,1,0,0,0,DELINQUENT,0,NONE
4962,8,2021-02,2020-06,9,232,106071.49399938462,103402.634939058,7.405897552790149,0-600,LTV_60-70,DTI_36-50,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2021-02-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4963,0,2020-06,2020-06,1,360,164595.03458408036,164595.03458408036,6.883633307351909,600-650,LTV_80-90,DTI_0-36,MI,REFINANCE,SECOND_HOME,MULTI_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2020-06-09,Servicer_B_SYSTEM,COMPLETE,0,0,1,0,DEFAULT,0,NONE
4963,1,2020-07,2020-06,2,359,164595.03458408036,164262.19815945745,6.883633307351909,600-650,LTV_80-90,DTI_0-36,MI,REFINANCE,SECOND_HOME,MULTI_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2020-07-09,Servicer_B_SYSTEM,PENDING,0,0,0,0,PREPAID,0,NONE
4964,0,2020-06,2020-06,1,180,293262.51568789297,293262.51568789297,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-06-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4964,1,2020-07,2020-06,2,179,293262.51568789297,291840.607242468,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-07-09,Servicer_C_SYSTEM,COMPLETE,1,1,0,0,CURRENT,0,NONE
4964,2,2020-08,2020-06,3,178,293262.51568789297,290642.1929857072,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-08-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4964,3,2020-09,2020-06,4,177,293262.51568789297,288930.73444829707,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-09-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4964,4,2020-10,2020-06,5,176,293262.51568789297,288022.7404786867,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-10-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4964,5,2020-11,2020-06,6,175,293262.51568789297,286593.668430824,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-11-09,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4964,6,2020-12,2020-06,7,174,293262.51568789297,285044.29396732437,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2020-12-09,Servicer_C_SYSTEM,INCOMPLETE,0,1,0,0,CURRENT,0,NONE
4964,7,2021-01,2020-06,8,173,293262.51568789297,284561.7652283599,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2021-01-09,Servicer_C_SYSTEM,INCOMPLETE,0,1,0,0,PREPAID,0,NONE
4964,8,2021-02,2020-06,9,172,293262.51568789297,282664.3319864118,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2021-02-09,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4964,9,2021-03,2020-06,10,171,293262.51568789297,281669.604057737,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2021-03-09,INVESTOR_SYSTEM,PENDING,1,0,0,0,DEFAULT,0,NONE
4964,10,2021-04,2020-06,11,170,293262.51568789297,281580.7849047606,7.0275285368064475,700-750,LTV_90-100,DTI_63+,IL,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2021-04-09,INVESTOR_SYSTEM,PENDING,0,0,0,0,DELINQUENT,0,NONE
4965,0,2020-06,2020-06,1,180,288865.27424982435,288865.27424982435,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-06-10,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4965,1,2020-07,2020-06,2,179,288865.27424982435,287569.38631710043,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-07-10,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4965,2,2020-08,2020-06,3,178,288865.27424982435,286235.9057507288,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,1,0,0,LOW,2020-08-10,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
4965,3,2020-09,2020-06,4,177,288865.27424982435,284573.901123313,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-09-10,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4965,4,2020-10,2020-06,5,176,288865.27424982435,284143.8436130241,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-10-10,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4965,5,2020-11,2020-06,6,175,288865.27424982435,283186.27252832963,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-11-10,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4965,6,2020-12,2020-06,7,174,288865.27424982435,280929.0314860217,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2020-12-10,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4965,7,2021-01,2020-06,8,173,288865.27424982435,280251.8313918095,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2021-01-10,Servicer_B_SYSTEM,COMPLETE,1,1,0,0,DELINQUENT,0,NONE
4965,8,2021-02,2020-06,9,172,288865.27424982435,279624.6817367255,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2021-02-10,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4965,9,2021-03,2020-06,10,171,288865.27424982435,275909.50264780055,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2021-03-10,Servicer_B_SYSTEM,INCOMPLETE,0,0,0,1,DELINQUENT,0,NONE
4965,10,2021-04,2020-06,11,170,288865.27424982435,275036.0182213927,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2021-04-10,INVESTOR_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
4965,11,2021-05,2020-06,12,169,288865.27424982435,275013.0661171636,4.1393161497194875,600-650,LTV_0-60,DTI_36-50,NC,PURCHASE,INVESTMENT,CONDO,Servicer_B,CURRENT,0,0,0,0,LOW,2021-05-10,Servicer_B_SYSTEM,COMPLETE,1,0,0,0,DEFAULT,0,NONE
4966,0,2020-06,2020-06,1,360,209104.85753940477,209104.85753940477,5.972803029403757,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-06-10,INVESTOR_SYSTEM,COMPLETE,1,0,0,0,PREPAID,0,NONE
4966,1,2020-07,2020-06,2,359,209104.85753940477,208614.69220365296,5.972803029403757,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-07-10,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
4966,2,2020-08,2020-06,3,358,209104.85753940477,208245.32436871863,5.972803029403757,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-08-10,Servicer_D_SYSTEM,INCOMPLETE,0,0,0,0,CURRENT,0,NONE
4966,3,2020-09,2020-06,4,357,209104.85753940477,207684.25635446535,5.972803029403757,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-09-10,Servicer_D_SYSTEM,COMPLETE,1,0,0,0,DEFAULT,0,NONE
4966,4,2020-10,2020-06,5,356,209104.85753940477,207054.5274002717,5.972803029403757,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-10-10,Servicer_D_SYSTEM,COMPLETE,0,0,1,0,DEFAULT,0,NONE
4966,5,2020-11,2020-06,6,355,209104.85753940477,206545.13538189128,5.972803029403757,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-11-10,Servicer_D_SYSTEM,INCOMPLETE,0,0,0,0,DEFAULT,0,NONE
4967,0,2020-06,2020-06,1,180,296792.16407699056,296792.16407699056,4.999081760136779,0-600,LTV_0-60,DTI_0-36,GA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-06-10,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4967,1,2020-07,2020-06,2,179,296792.16407699056,295476.7197844414,4.999081760136779,0-600,LTV_0-60,DTI_0-36,GA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-07-10,Servicer_D_SYSTEM,INCOMPLETE,0,0,0,0,CURRENT,0,NONE
4967,2,2020-08,2020-06,3,178,296792.16407699056,294359.53194564796,4.999081760136779,0-600,LTV_0-60,DTI_0-36,GA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-08-10,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
4967,3,2020-09,2020-06,4,177,296792.16407699056,293268.39878564706,4.999081760136779,0-600,LTV_0-60,DTI_0-36,GA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-09-10,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
4967,4,2020-10,2020-06,5,176,296792.16407699056,290915.90095025126,4.999081760136779,0-600,LTV_0-60,DTI_0-36,GA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2020-10-10,Servicer_D_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
